Title, link, After exclusion and inclusion criteria, Present in Paper
"ANALYZING INTERMITTENT FAILURES IN PROGRAMMABLE CONTROL SOFTWARE.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023548457&origin=inward,,
"BUILDING BLOCKS FOR SOFTWARE DEVELOPMENT TREND OF THE FUTURE.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023548456&origin=inward,,
"GRAFCET: A PROGRAM DEVELOPMENT TOOL FOR ANY PLC.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023543950&origin=inward,,
"PROGRESS ON A PLC PROGRAM DEBUGGING WORKSTATION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023541208&origin=inward,X,
"P. I. D. CONTROL WITH PROGRAMMABLE CONTROLLERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023540266&origin=inward,,
"ADVANCED PLC PROGRAM DESIGN.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023536191&origin=inward,,
"PROCEEDINGS OF THE ISA/87 INTERNATIONAL CONFERENCE AND EXHIBIT.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023534655&origin=inward,,
"LOW COST SOLUTION TO FACTORY AUTOMATION: MICRO PROGRAMMABLE LOGIC CONTROLLERS WITH COMPUTER INTERFACE.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023533677&origin=inward,,
"JRC ISPRA SEALING-BOLTS FOR CONTAINERS - RESULTS OF FIRST FIELD TESTS WITH SPENT FUEL CONTAINERS (MEB) AT BNFL SELLAFIELD NUCLEAR FACILITY.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023532949&origin=inward,,
"Environmental monitoring in the vicinity of Sellafield following deposition of radioactivity from the Chernobyl accident",https://doi.org/10.1088/0260-2814/7/2/004,,
"Computer aided design of relay ladder logic via state transition diagram",https://doi.org/10.1117/12.943260,,
"SOPHISTICATED AIR BLASTERS AND PROGRAMMABLE CONTROLS TO PREVENT MATERIAL BUILD-UP.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023330888&origin=inward,,
"PLCs - WHERE TO NEXT?",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023314052&origin=inward,,
"COMMUNICATIONS HIGHWAYS OPTIMISING CONTROL.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023313565&origin=inward,,
"PLC AND PC JOIN TO AUTOMATE LASER ASSEMBLY.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023313164&origin=inward,,
"PROGRAMMER FOR MEMORIES, LOGIC ARRAYS, AND LOGIC CONTROLLERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023309455&origin=inward,,
"Ultraprecision Machining and Automated Fabrication of Optics",https://www.scopus.com/record/display.uri?eid=2-s2.0-85074782597&origin=inward,,
"USER-FRIENDLY CONTROL SYSTEM GETS EVERYONE INVOLVED.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023644373&origin=inward,,
"A new approach to error reduction in the acquisition and delivery of analytical laboratory data",https://doi.org/10.1177/009286158702100411,,
"NON FERROUS POWDER PRODUCTION AT MAKIN.",https://www.scopus.com/record/display.uri?eid=2-s2.0-18744428661&origin=inward,,
"Energy storage in a central heating system: Spa School field trial",https://doi.org/10.1177/014362448700800402,,
"The data acquisition and control systems for ATF: An overview",https://doi.org/10.1109/TNS.1987.4334726,,
"Modernization of a burner control system in a thermoelectric power plant using logic programmable controllers",https://doi.org/10.1109/TEC.1987.4765833,,
"INTEGRATION OF DATA ACQUISITION WITH MACHINE AND PROCESS CONTROLLERS FOR THE RUBBER INDUSTRY.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023173979&origin=inward,,
"TRENDS IN PROGRAM DEVELOPMENT SOFTWARE FOR PROGRAMMABLE CONTROL SYSTEMS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023173246&origin=inward,,
"Solid modelling of electrical wires on a computer graphics display screen",https://doi.org/10.1016/0010-4485(87)90150-3,,
"An Advanced Integrated Manufacturing System for Turbine and Compressor Discs",https://doi.org/10.1243/PIME_PROC_1987_201_058_02,,
"IS IT A CONTROLLER OR AN INDUSTRIAL COMPUTER?",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023090253&origin=inward,,
"PROCESS-CONTROL SOFTWARE.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023045122&origin=inward,,
"Design and implementation of a control system for a deuterium pellet injector",https://doi.org/10.1063/1.1138789,,
"Computer control and data-acquisition system for the rf test facility",https://doi.org/10.1063/1.1138790,,
"INTERMEDIATE LEVEL WASTE ENCAPSULATION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023027388&origin=inward,,
"PLC COMMUNICATIONS WITH PERSONAL COMPUTERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0023006642&origin=inward,,
"FACTORYLINK AND ITS ROLE IN FACTORY AUTOMATION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022987745&origin=inward,,
"SELECTION AND PERFORMANCE OF THE NATURAL ZEOLITE CLINOPTILOLITE IN BRITISH NUCLEAR FUELS' SITE ION EXCHANGE EFFLUENT PLANT, SIXEP.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022985739&origin=inward,,
"PC-TO-PLC COMMUNICATIONS THROUGH MULTI-PROCESSORS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022945989&origin=inward,,
"PC-TO-PLC COMMUNICATIONS THROUGH MULTI-PROCESSORS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022942439&origin=inward,,
"VALUE, EVENT PROCESSING AND CONTROL SOFTWARE SYSTEM: A FLEXIBLE APPROACH TO SUPERVISORY CONTROL AND DATA ACQUISITION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022942437&origin=inward,,
"VAL-II BASED SOFTWARE FOR COMMUNICATING TO SENSORS, PLC'S, AND NETWORKS, USING STANDARD DEFINED INTERFACES. .",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022936606&origin=inward,,
"ADVANCES IN INSTRUMENTATION, PROCEEDINGS OF THE ISA/86 INTERNATIONAL CONFERENCE AND EXHIBIT.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022932717&origin=inward,,
"INTEGRATED MANUFACTURE - FROM CONCEPT TO REALITY.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022916369&origin=inward,,
"PROGRAMMING SYSTEM FOR WORK CELL.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022915563&origin=inward,,
"REQUIREMENT DEFINITION LANGUAGE, SIMULATOR AND TEST HARNESS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022897434&origin=inward,,
"AUTOMATION FOR AMMO PAINTING.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022887538&origin=inward,,
"MICROPROCESSOR-BASED DEMONSTRATION OF A PROGRAMMABLE LOGIC CONTROLLER.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022865858&origin=inward,,
"DESIGNING BETTER PROGRAMS FOR CONTROLLERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022808756&origin=inward,,
"LOCK CONSTRUCTION AND REALIGNMENT ON THE SHEFFIELD AND SOUTH YORKSHIRE NAVIGATION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022796968&origin=inward,,
"POSSIBLE ALTERNATIVE TO PROGRAMMABLE CONTROLLERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022771956&origin=inward,,
"PARKFIELD FOUNDRIES - TURNING PROFIT TO GOOD ACCOUNT.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022766266&origin=inward,,
"MODERN DATA LOGGERS: SAME LOOK, BETTER MACHINES.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022717629&origin=inward,,
"12 AXES CONTROLLED SIMULTANEOUSLY!",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022701599&origin=inward,,
"DESIGN AND TEST YOUR PLC CONTROL LOGIC THIS WAY.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022688804&origin=inward,,
"Computer technology for pipeline design and control.",https://www.scopus.com/record/display.uri?eid=2-s2.0-85040859800&origin=inward,,
"CODEX: A CODING EXPERT FOR PROGRAMMABLE LOGIC CONTROLLERS.",https://doi.org/10.1007/978-3-662-21626-2_79,,
"Integrated open-pit planning approach and systems.",https://doi.org/10.1007/978-94-017-2286-5_25,,
"Giotto electrical ground-support equipment: its design and usage.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022848657&origin=inward,,
"MODERNIZATION OF 50-YEAR-OLD COMPRESSOR STATION PRODUCES SAVINGS FOR NGPL.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022681258&origin=inward,,
"MODERNIZATION OF A BURNER CONTROL SYSTEM IN A THERMOELECTRIC POWER PLANT USING LOGIC PROGRAMMABLE CONTROLLERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022599119&origin=inward,,
"Appraisal of the current standards for stress relaxation measurements in compression for rubbers",https://doi.org/10.1016/0142-9418(86)90009-7,,
"Epidemiology and early diagnosis of primary liver cancer in china",https://doi.org/10.1016/S0065-230X(08)60203-1,,
"PROCESS ENGINEER'S VIEWPOINT OF DIGITAL PROCESS CONTROL SYSTEMS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022287250&origin=inward,,
"USING TASK ANALYSIS TO SPECIFY PLC SOFTWARE FOR BATCH PROCESSES.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022243494&origin=inward,,
"UNIVERSAL PROGRAMMING DOCUMENTATION FOR P. L. C. 'S.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022231955&origin=inward,,
"GENERALIZED CONTROLLER FOR FACTORY AUTOMATION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022197090&origin=inward,,
"RELAY LADDER DIAGRAMS: WE LOVE THEM, WE LOVE THEM NOT.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022145926&origin=inward,,
"STATE TRANSITION DIAGRAMS: SPECIFYING PROGRAMMABLE CONTROLLER LOGIC WITHOUT RELAY LADDERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022145122&origin=inward,,
"APPLYING QUALITY ASSURANCE TO CIVIL CONSTRUCTION WORK ON THE SELLAFIELD SITE.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022131046&origin=inward,,
"PROGRAMMABLE CONTROLLERS AND AUTOMATION IN INDUSTRIAL REFRIGERATION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0022121180&origin=inward,,
"Simplified pneumatics.",https://www.scopus.com/record/display.uri?eid=2-s2.0-85040850695&origin=inward,,
"MICROCOMPUTER-BASED AUTOMATIC CONTROL STRATEGY FOR A RUBBER EXTRUSION PRODUCTION LINE.",https://doi.org/10.1049/sm.1985.0034,,
"Implementation of a visual interactive consensus decision support system",https://doi.org/10.1016/0377-2217(85)90053-0,,
"Use of microprocessors for control, data aquisition and on line performance evaluation in a reverse osmosis plant",https://doi.org/10.1016/0011-9164(85)80091-6,,
"GENERALIZED CONTROLLER FOR FACTORY AUTOMATION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0021696341&origin=inward,,
"COMPUTER AIDED ENGINEERING AND ENGINEERING WORKSTATIONS AT BRITISH AEROSPACE PLC, D. G. , STEVENAGE DIVISION.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0021626782&origin=inward,,
"PROGRAMMABLE LOGIC CONTROLLER APPLICATIONS IN PULP AND PAPER MILLS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0021619005&origin=inward,,
"EQUIPMENT SHUTDOWN ANALYSIS IN A DISTRIBUTED SYSTEM.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0021602306&origin=inward,,
"PLANS FOR DECOMMISSIONING REPROCESSING PLANT WITHIN BRITISH NUCLEAR FUELS PLC.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0021572543&origin=inward,,
"PROGRAMMABLE LOGIC CONTROLLERS INCREASE THE RELIABILITY OF LACT UNITS AND OTHER UNATTENDED AUTOMATIC LEASE EQUIPMENT.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0021564655&origin=inward,,
"COMPUTER INTEGRATED MANUFACTURE OF AVIONIC EQUIPMENT.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0021538507&origin=inward,,
"PLC control of automatic-feed furnaces.",https://www.scopus.com/record/display.uri?eid=2-s2.0-85040855558&origin=inward,,
"LINKED MULTI-SPINDLE AUTOS IN POUND 1 MILLION TURBOCHARGER CELL.",https://doi.org/10.1049/tpe.1984.0094,,
"Prediction of the optimum coupling for PLC propagation on double circuit and high phase order transmission lines",https://doi.org/10.1109/TPAS.1984.318224,,
"CHOOSING AN OPTIMAL TRANSLATOR FOR THE MICROPROCESSOR-BASED PROGRAMMABLE LOGIC CONTROLLERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020979414&origin=inward,,
"EMG 8862 Latest Microprocessor - PLC.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020948671&origin=inward,,
"HIGH ENERGY ARC TESTING FOR THE DEVELOPMENT OF A HIGH VOLTAGE PERMISSIBLE LOAD CENTER.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020896789&origin=inward,,
"ORGANIZATION OF COMPUTERS AND PLC's IN AN AS/RS WAREHOUSE.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020874581&origin=inward,,
"MECMAN PLC Control of Welding Machines.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020871846&origin=inward,,
"PRESENT AND FUTURE ENERGY PATTERNS IN COURTAULDS PLC.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020864259&origin=inward,,
"PREDICTION OF THE OPTIMUM COUPLING FOR PLC PROPAGATION ON DOUBLE CIRCUIT AND HIGH PHASE ORDER TRANSMISSION LINES.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020863823&origin=inward,,
"PREDICTION OF THE OPTIMUM COUPLING FOR PLC PROPAGATION ON DOUBLE CIRCUIT AND HIGH PHASE ORDER TRANSMISSION LINES.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020862403&origin=inward,,
"A cased hole well log computer system",https://www.scopus.com/record/display.uri?eid=2-s2.0-85057150274&origin=inward,,
"The use of photogrammetry in piping design",https://doi.org/10.1243/PIME_PROC_1983_197_014_02,,
"APPLICATION PROGRAM FOR AUTOMATIC STRAPPING MACHINE USING PROGRAMMABLE LOGIC CONTROLLER.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020846676&origin=inward,,
"LARGE-SCALE LIQUID CHROMATOGRAPHY SYSTEM.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020830796&origin=inward,,
"USE OF ADVANCED PROGRAMMABLE LOGIC CONTROLLERS TO MONITOR AND CONTROL THE ELMO BUMPY TORUS - PROOF-OF-PRINCIPLE DEVICE.",https://doi.org/10.13182/fst83-a23069,,
"PHILLIPS BRINGS PROCESSING IN-HOUSE.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020733424&origin=inward,,
"CARRIER FREQUENCY NOISE FROM HVDC CONVERTERS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-85040293836&origin=inward,,
"CASE STUDY - A FULLY AUTOMATED HIGH-SPEED WRAPPING SYSTEM.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020151895&origin=inward,,
"APPLICATION OF A PROGRAMMABLE LOGIC CONTROLLER (PLC) FOR A HTR FUEL IRRADIATION FACILITY IN THE HFR PETTEN.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0020006731&origin=inward,,
"SOFTWARE AND HARDWARE DESIGN FOR MIXED EVENT PROGRAMMABLE LOGIC CONTROLLER.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0019689475&origin=inward,,
"COBRA 32: THE NEW ADVANCED CONTROL FOR POINT-TO-POINT ROBOTS.",https://www.scopus.com/record/display.uri?eid=2-s2.0-0019167606&origin=inward,,
